DATETIME,LMP_kWh,E,Charge,DATETIME,Cumulative Additive Revenue
2018-08-09 20:00:00,0.13375243,1.400000003984146,-2.675559095840637e-09,2018-08-09 20:00:00,89.30821055315668
2018-08-09 21:00:00,0.23669887999999997,1.4000000013087752,4.999999998321982,2018-08-09 21:00:00,90.4917049527595
2018-08-09 22:00:00,0.17232809,6.399999999628244,-4.999999996051295,2018-08-09 22:00:00,89.63006450343998
2018-08-09 23:00:00,0.21269658,1.4000000035744364,-2.138609935920402e-09,2018-08-09 23:00:00,89.6300645029851
2018-08-10 00:00:00,0.26542891,1.4000000014361256,1.1999999759620519,2018-08-10 00:00:00,89.94857918860474
2018-08-10 01:00:00,0.42500493,2.59999997739855,4.999999999525312,2018-08-10 01:00:00,92.07360383840299
2018-08-10 02:00:00,0.44779585999999993,7.599999976924236,4.99999999958459,2018-08-10 02:00:00,94.31258313821697
2018-08-10 03:00:00,0.26220499,12.599999976509201,2.2736162340472117e-08,2018-08-10 03:00:00,94.3125831441785
2018-08-10 04:00:00,0.16179706000000002,12.599999999245732,-7.023121690062076e-10,2018-08-10 04:00:00,94.31258314406487
2018-08-10 05:00:00,0.1097972,12.599999998543646,-3.358645296256568e-09,2018-08-10 05:00:00,94.3125831436961
2018-08-10 06:00:00,0.0940685,12.599999995185158,-6.641646330612358e-10,2018-08-10 06:00:00,94.31258314363363
2018-08-10 07:00:00,0.08024606999999999,12.599999994521122,2.1238695850740183e-10,2018-08-10 07:00:00,94.31258314365067
2018-08-10 08:00:00,0.06586591,12.599999994733622,-5.219712932339059e-10,2018-08-10 08:00:00,94.3125831436163
2018-08-10 09:00:00,0.05278227,12.599999994211744,-1.200000020449395,2018-08-10 09:00:00,94.24924441853693
2018-08-10 10:00:00,0.048114540000000004,11.399999973762425,-4.999999983775346,2018-08-10 10:00:00,94.00867171931758
2018-08-10 11:00:00,0.04774689,6.399999989987151,-4.999999984959971,2018-08-10 11:00:00,93.7699372700357
2018-08-10 12:00:00,0.06784641999999999,1.400000005027254,-2.099878623047201e-09,2018-08-10 12:00:00,93.76993726989323
2018-08-10 13:00:00,0.09371536999999999,1.4000000029274708,4.493710582010888e-08,2018-08-10 13:00:00,93.76993727410454
2018-08-10 14:00:00,0.09682853,1.400000047864708,4.999999950531767,2018-08-10 14:00:00,94.2540799193146
2018-08-10 15:00:00,0.07913906,6.399999998397292,-4.999999995312561,2018-08-10 15:00:00,93.85838461968557
2018-08-10 16:00:00,0.11983585,1.400000003085548,-1.722342766361896e-09,2018-08-10 16:00:00,93.85838461947917
2018-08-10 17:00:00,0.17610803000000003,1.4000000013633738,4.99999989524885,2018-08-10 17:00:00,94.73892475103165
2018-08-10 18:00:00,0.17473802,6.399999896612542,-4.999999882953653,2018-08-10 18:00:00,93.86523467148409
2018-08-10 19:00:00,0.21009862999999998,1.4000000136592066,4.999999997404124,2018-08-10 19:00:00,94.9157278209387
2018-08-10 20:00:00,0.17472387,6.400000011063967,-4.999999987796008,2018-08-10 20:00:00,94.04210847307102
2018-08-10 21:00:00,0.18418424,1.400000023268596,-2.1741578134859072e-08,2018-08-10 21:00:00,94.04210846906656
2018-08-10 22:00:00,0.2508145,1.4000000015272769,4.999999995557028,2018-08-10 22:00:00,95.2961809679522
2018-08-10 23:00:00,0.24129905,6.399999997084633,4.99999998994223,2018-08-10 23:00:00,96.50267621552527
2018-08-11 00:00:00,0.17645099,11.399999987027192,-4.999999998678777,2018-08-11 00:00:00,95.6204212657584
2018-08-11 01:00:00,0.23376935000000001,6.399999988348743,1.2000000122082548,2018-08-11 01:00:00,95.90094448861231
2018-08-11 02:00:00,0.27844761,7.600000000557327,4.99999999830499,2018-08-11 02:00:00,97.29318253814034
2018-08-11 03:00:00,0.1671844,12.599999998862645,-4.750611651794965e-10,2018-08-11 03:00:00,97.29318253806092
2018-08-11 04:00:00,0.12021073,12.599999998387819,-2.899123563346452e-09,2018-08-11 04:00:00,97.29318253771241
2018-08-11 05:00:00,0.10342313,12.599999995488865,-3.2722081705066367e-09,2018-08-11 05:00:00,97.293182537374
2018-08-11 06:00:00,0.09369296999999999,12.599999992216803,3.473010324356607e-09,2018-08-11 06:00:00,97.2931825376994
2018-08-11 07:00:00,0.07612218,12.599999995689945,-2.755409777593309e-09,2018-08-11 07:00:00,97.29318253748964
2018-08-11 08:00:00,0.06540345,12.599999992934642,-3.0500404787470588e-09,2018-08-11 08:00:00,97.29318253729016
2018-08-11 09:00:00,0.05791658,12.599999989884692,-1.3838311852550743e-08,2018-08-11 09:00:00,97.2931825364887
2018-08-11 10:00:00,0.05340189,12.599999976046464,-4.999999944028167,2018-08-11 10:00:00,97.02617308947771
2018-08-11 11:00:00,0.05196187000000001,7.600000032018372,-4.999999972885565,2018-08-11 11:00:00,96.76636374088663
2018-08-11 12:00:00,0.05475494,2.600000059132885,-1.200000033572529,2018-08-11 12:00:00,96.70065781104837
2018-08-11 13:00:00,0.07323318000000001,1.4000000255604328,4.99999999511895,2018-08-11 13:00:00,97.06682371069091
2018-08-11 14:00:00,0.06641091999999998,6.400000020679464,4.999999991288277,2018-08-11 14:00:00,97.39887831011235
2018-08-11 15:00:00,0.057717819999999996,11.400000011967823,-7.879776811546967e-07,2018-08-11 15:00:00,97.398878264632
2018-08-11 16:00:00,0.05762465,11.399999223990223,-4.999999187153457,2018-08-11 16:00:00,97.110755061472
2018-08-11 17:00:00,0.0531562,6.400000036836847,-4.999999983397935,2018-08-11 17:00:00,96.84497406235451
2018-08-11 18:00:00,0.059135,1.400000053438993,-4.748906937167663e-08,2018-08-11 18:00:00,96.84497405954625
