,action_inds,rewards,actions,cumulative_revenue
28934,4,0.108584375,TOU_discharge,429.3141012429774
28935,3,-0.11365830567499999,TOU_buy,429.2004429373024
28936,4,0.108584375,TOU_discharge,429.3090273123024
28937,0,0.03366619689375001,LMP_buy,429.3426935091962
28938,1,-0.0400776699,LMP_sell,429.3026158392962
28939,0,0.032171641556250005,LMP_buy,429.33478748085247
28940,4,0.108584375,TOU_discharge,429.4433718558525
28941,3,-0.11365830567499999,TOU_buy,429.3297135501775
28942,1,-0.0400776699,LMP_sell,429.2896358802775
28943,0,0.03366619689375001,LMP_buy,429.32330207717126
28944,1,-0.0400776699,LMP_sell,429.2832244072713
28945,0,0.032171641556250005,LMP_buy,429.31539604882755
28946,4,0.108584375,TOU_discharge,429.4239804238276
28947,3,-0.11365830567499999,TOU_buy,429.31032211815256
28948,1,-0.0400776699,LMP_sell,429.2702444482526
28949,0,0.03291891922500001,LMP_buy,429.30316336747757
28950,1,-0.0400776699,LMP_sell,429.2630856975776
28951,0,0.032171641556250005,LMP_buy,429.29525733913385
28952,0,0.03067708621875001,LMP_buy,429.3259344253526
28953,4,0.108584375,TOU_discharge,429.43451880035263
28954,4,0.108584375,TOU_discharge,429.54310317535266
28955,0,0.03366619689375001,LMP_buy,429.5767693722464
28956,4,0.11134375,TOU_discharge,429.6881131222464
28957,4,0.11134375,TOU_discharge,429.7994568722464
28958,3,-0.11654662075,TOU_buy,429.6829102514964
28959,0,0.03129542381250001,LMP_buy,429.7142056753089
28960,4,0.11134375,TOU_discharge,429.8255494253089
28961,4,0.11134375,TOU_discharge,429.9368931753089
28962,0,0.03359422687500001,LMP_buy,429.9704874021839
28963,0,0.03129542381250001,LMP_buy,430.0017828259964
28964,4,0.11134375,TOU_discharge,430.1131265759964
28965,2,-0.005969138437499997,wait,430.1071574375589
28966,4,0.11134375,TOU_discharge,430.2185011875589
28967,2,-0.003670335374999997,wait,430.2148308521839
28968,0,0.03359422687500001,LMP_buy,430.2484250790589
28969,4,0.11134375,TOU_discharge,430.3597688290589
28970,3,-0.1173128884375,TOU_buy,430.2424559406214
28971,0,0.03129542381250001,LMP_buy,430.2737513644339
28972,4,0.11134375,TOU_discharge,430.3850951144339
28973,4,0.11134375,TOU_discharge,430.4964388644339
28974,0,0.03359422687500001,LMP_buy,430.5300330913089
28975,4,0.11134375,TOU_discharge,430.6413768413089
28976,2,-0.005073930674999997,wait,430.6363029106339
28977,0,0.02320430953125001,LMP_buy,430.65950722016515
28978,4,0.108584375,TOU_discharge,430.7680915951652
28979,2,-0.012546707362499996,wait,430.75554488780267
28980,2,-0.012546707362499996,wait,430.74299818044017
28981,3,-0.12038380469375,TOU_buy,430.6226143757464
28982,3,-0.11814197168749999,TOU_buy,430.5044724040589
28983,2,-0.009557596687499996,wait,430.4949148073714
28984,0,0.02619342020625001,LMP_buy,430.52110822757766
28985,1,-0.049045001925,LMP_sell,430.4720632256527
28986,4,0.108584375,TOU_discharge,430.5806476006527
28987,0,0.02619342020625001,LMP_buy,430.60684102085895
28988,4,0.10550000000000001,TOU_discharge,430.71234102085896
28989,4,0.10550000000000001,TOU_discharge,430.81784102085896
28990,0,0.02503403156250001,LMP_buy,430.84287505242145
28991,3,-0.11260795700000001,TOU_buy,430.7302670954214
28992,0,0.030842439562500008,LMP_buy,430.7611095349839
28993,4,0.10550000000000001,TOU_discharge,430.8666095349839
28994,2,-0.007834007999999996,wait,430.85877552698395
28995,2,-0.006381905999999997,wait,430.85239362098395
